1,-4.8247,2.8781
1,-2.7048,2.3678
1,-5.1013,4.1588
1,-4.9035,3.6056
1,-3.9269,3.8904
1,-3.8388,2.8719
1,-3.7514,3.6618
1,-4.9835,2.4071
1,-5.3848,3.0785
1,-5.0012,2.6067
1,-4.4072,2.6601
1,-4.9673,1.6824
1,-4.8801,5.4735
1,-5.3329,1.9094
1,-4.9493,2.6001
1,-6.179,4.82
1,-4.8176,3.1327
1,-4.1344,2.079
1,-3.3224,2.8206
1,-5.6991,1.6761
1,-4.525,2.4953
1,-5.0107,3.1273
1,-6.1413,4.0248
1,-6.0375,2.887
1,-0.59187,4.5804
1,-2.847,4.197
1,-2.7924,2.6104
1,-2.726,2.4142
1,-3.1502,3.8875
1,-1.5436,3.2096
1,-1.5219,2.5299
1,-2.4869,3.5311
1,-0.44207,3.2384
1,-3.5263,1.9945
1,-1.1058,1.8099
1,-3.2732,4.0099
1,-1.363,2.6522
1,-1.3746,2.7092
1,-0.85036,3.0907
1,-3.7419,3.3923
1,-1.7111,4.7685
1,-2.7424,3.7255
1,-2.5538,3.7183
1,-1.4818,1.4405
1,-1.7739,2.53
1,0.075823,2.1587
1,-1.0562,3.1407
1,-3.2586,3.185
1,-1.2155,3.9559
1,-0.50746,3.2172
1,-0.65819,3.8217
1,-0.35646,2.9597
1,-1.8634,1.068
1,-1.7598,2.618
1,-2.8931,3.8442
1,-2.5136,2.1467
1,-1.2049,4.548
1,-2.6018,3.9333
1,-2.9625,3.3297
1,-2.8393,2.0552
1,-2.8392,3.1363
1,-3.2894,4.1859
1,-1.4175,3.5743
1,-0.6393,3.1976
1,-2.2419,4.059
1,-1.7956,1.2613
1,0.2765,2.0404
1,-1.721,1.926
1,-1.6474,2.8196
1,-2.443,1.9177
1,-2.618,2.862
1,-1.0005,3.4247
1,-1.6796,2.5824
1,-1.3419,2.9945
1,-0.99377,3.9075
1,-2.4158,2.306
1,-2.3931,2.1717
1,-2.141,2.391
1,-3.6337,4.3735
1,-0.90095,2.142
1,-2.7431,4.9116
1,-1.9199,3.4287
1,-0.54442,3.8987
1,-2.2009,2.8255
1,-2.7014,3.1986
1,-3.517,4.1515
1,-2.1448,3.1195
1,-2.6822,3.2488
1,-1.2459,3.1814
1,-2.4766,2.4871
1,-1.4945,3.43
1,-2.6466,3.7249
1,-2.3451,3.5375
1,-3.1005,3.9794
1,-1.2213,2.1455
1,-0.36099,3.0656
1,-1.4986,2.7911
1,-0.98667,3.2924
1,-2.3146,5.4498
1,-0.62738,2.1504
1,-2.0812,3.6853
1,-2.599,3.3747
1,-2.4592,2.2683
1,-1.1077,3.3184
1,-2.3632,3.5677
1,-3.9651,3.0434
1,-2.1819,3.4546
1,-1.2572,1.9997
1,-2.8125,2.0606
1,-0.80337,4.4901
1,-2.9973,1.76
1,-1.9844,3.7868
1,-1.8848,3.7132
1,-1.8668,1.8308
1,-2.9527,1.6563
1,-1.6656,3.1687
1,-1.7582,2.9176
1,-1.166,0.97252
1,-0.78723,3.506
1,-4.0876,3.8978
1,-2.1428,3.8362
1,-1.3081,2.4026
1,-4.5287,2.1396
1,-1.1106,2.7549
1,-2.1403,3.3442
1,-1.6474,4.8641
1,-3.1094,2.8224
1,-3.9942,2.1341
1,-2.9323,4.4559
1,-1.6593,2.1568
1,-2.8046,3.0027
1,-2.2886,2.8105
1,-3.7523,2.7506
1,-2.8954,3.1207
1,-0.52823,2.2616
1,-2.3909,3.4741
1,-2.1271,2.8128
1,-2.1384,2.0301
1,-1.7967,2.861
1,-0.69987,2.9297
1,-1.592,2.5042
1,-2.8728,2.7829
1,-3.9797,3.5299
1,-2.3788,3.9792
1,-0.86184,3.071
1,-3.2291,4.201
1,-2.2014,2.8747
1,-2.4165,3.1789
1,-1.075,1.1325
1,-1.5485,2.8178
1,-0.87093,2.6085
1,0.037861,2.1271
1,0.33143,3.0148
1,-2.9476,1.1038
1,-1.6296,3.5932
1,-1.3471,2.1075
1,-3.1261,5.1798
1,-1.2155,4.8203
1,-1.2502,1.5573
1,-0.44203,4.1252
1,-2.1527,3.6992
1,-2.2034,2.8495
1,-1.9879,4.0105
1,-2.4178,1.5979
1,-2.1773,2.6625
1,-2.3053,3.3572
1,-3.0573,3.7272
1,-2.1795,1.3381
1,-1.2417,2.4
1,-2.0506,3.8719
1,-2.2446,2.1163
1,-1.8348,2.6787
1,-1.8819,2.2983
1,-1.1726,5.7711
1,-1.2196,2.4239
1,-0.06343,3.8004
1,-0.76167,2.4752
1,-1.9585,3.4349
1,-3.9494,2.2114
1,-2.4049,3.8288
1,-2.8583,3.1779
1,-1.5989,1.4699
1,-2.156,3.1468
1,-1.5403,2.9945
1,-1.8185,3.6888
1,-1.7951,4.0131
1,-0.042353,1.1349
1,-4.4287,3.0554
1,-2.4635,2.9471
1,-4.1787,3.5395
1,-2.5226,3.3036
1,-1.519,2.8631
1,-1.4475,3.2994
1,-0.39142,4.3854
1,-2.2374,3.0873
1,-1.611,3.3088
1,-0.89457,4.6292
1,-1.8791,3.3816
1,-3.1557,3.7567
1,-2.1229,4.2915
1,-0.3387,2.0153
1,-2.3993,2.5681
1,-0.84945,3.2651
1,-1.1576,2.3654
1,-0.95873,4.2638
1,-2.0155,3.7773
1,-2.2413,4.2438
1,-2.0524,1.7803
1,-1.0569,3.9629
1,-1.8257,3.633
1,-1.1241,3.0193
1,-1.7152,1.0822
1,-2.7239,4.7383
1,-1.21,0.90402
1,-0.71067,4.4627
1,-1.6509,1.7665
1,-1.2334,4.6086
1,-2.8133,1.8311
1,-2.5695,2.4316
1,-0.73651,1.0891
1,-1.6812,4.2287
1,-2.4096,2.5127
1,-1.8719,4.7083
1,-1.4577,3.5837
2,1.6057,3.6277
2,0.49436,2.562
2,2.4652,3.3509
2,3.1436,1.4067
2,2.7028,3.3257
2,1.1405,2.3153
2,0.44408,2.7626
2,1.0835,5.7611
2,3.0144,4.4809
2,2.3317,2.6101
2,1.8096,1.5154
2,0.57102,4.0004
2,3.2043,1.9874
2,3.7281,3.0346
2,3.5108,3.9299
2,1.5926,2.7623
2,3.1047,3.0114
2,0.95156,3.2068
2,1.6341,2.1012
2,1.0263,4.8187
2,2.7521,2.4975
2,2.2156,2.5825
2,1.9675,2.3886
2,-0.016394,2.1098
2,2.9932,2.2077
2,1.7916,1.9026
2,2.2844,1.7833
2,2.0222,2.6174
2,1.5914,1.9089
2,2.4965,3.3751
2,1.8381,4.85
2,2.015,1.4421
2,2.2118,1.6611
2,1.273,3.2016
2,2.3299,3.1395
2,0.94413,1.983
2,2.8581,3.8706
2,3.4712,3.8102
2,1.8447,2.0052
2,2.7257,2.5648
2,1.5146,2.2824
2,2.871,2.9289
2,0.052972,1.6865
2,1.6172,4.2645
2,-0.11376,2.2823
2,0.25883,3.1316
2,3.1636,1.6128
2,1.0917,3.0803
2,2.1952,2.3076
2,3.2551,2.7118
2,2.0079,2.0961
2,-0.1035,3.36
2,1.4769,3.1323
2,1.7876,3.4587
2,2.9868,2.8313
2,3.7195,4.5974
2,2.7172,3.2779
2,1.7568,2.348
2,1.1224,3.4785
2,1.8806,2.3775
2,1.6372,1.9501
2,2.0483,2.8652
2,0.8138,4.9192
2,2.0071,2.8448
2,3.007,2.2052
2,1.5154,1.7088
2,3.9695,2.9598
2,0.69848,2.1737
2,1.1762,4.5777
2,2.6632,3.5577
2,2.4514,2.3209
2,3.0886,2.1239
2,2.6069,4.0283
2,3.8473,5.4074
2,2.6722,1.7215
2,0.29234,0.77164
2,1.9891,1.067
2,1.301,3.7434
2,2.8149,1.403
2,2.3776,3.2999
2,1.766,2.3692
2,2.1735,4.6566
2,2.2402,3.1911
2,0.89118,4.2038
2,2.7055,1.3446
2,0.76469,1.7946
2,1.9028,3.1899
2,2.3799,4.7392
2,0.71371,3.8381
2,2.5258,2.6138
2,2.1824,2.5614
2,2.9157,2.1266
2,0.58079,2.8128
2,2.121,3.4713
2,0.89682,4.056
2,0.23431,2.8589
2,0.90796,2.0249
2,1.3315,2.0834
2,1.4549,2.1406
2,1.8545,3.6625
2,2.3118,3.759
2,4.1393,2.3755
2,2.8185,2.9793
2,2.7353,1.2948
2,0.6942,1.3392
2,3.3975,2.7025
2,2.8515,2.3343
2,1.7645,3.4641
2,2.6887,5.0517
2,1.4423,4.32
2,2.5041,4.2745
2,2.8043,4.5417
2,0.85948,1.6761
2,2.28,3.8071
2,1.9047,4.175
2,1.4897,2.2472
2,1.2448,2.6775
2,2.1934,4.8786
2,1.8707,2.7233
2,2.3747,3.4744
2,1.2937,3.7036
2,2.1096,2.1609
2,1.0481,3.0566
2,0.98781,2.9075
2,1.6044,3.2739
2,1.6048,3.716
2,2.9293,1.7495
2,1.2432,0.79443
2,2.0818,3.4536
2,1.3208,0.10879
2,3.2176,5.9165
2,1.7419,2.3684
2,0.32353,3.6329
2,2.6303,5.3085
2,1.9829,3.5101
2,2.7149,1.9691
2,1.3763,5.9968
2,1.4501,3.1243
2,0.9625,3.3496
2,0.63232,3.3697
2,1.5485,1.9605
2,2.6072,3.4081
2,-0.25431,3.9251
2,1.9279,3.2569
2,1.1673,3.2873
2,1.1333,1.7415
2,4.0443,3.4926
2,2.5342,3.5506
2,0.8596,2.9743
2,2.8954,4.4905
2,1.718,2.7933
2,2.0453,4.434
2,1.9556,2.5423
2,2.4661,3.4429
2,2.6991,3.6917
2,1.4999,1.6392
2,1.1587,2.663
2,2.3046,2.717
2,1.5117,3.407
2,2.4244,1.5265
2,3.019,3.0994
2,2.3199,0.86542
2,2.2125,3.3871
2,1.3427,2.943
2,1.191,2.0861
2,2.0523,2.0742
2,1.5515,3.8911
2,2.0982,3.1896
2,3.54,3.3849
2,1.5673,3.1524
2,2.9952,4.7472
2,1.6783,2.2745
2,1.315,2.7756
2,1.7667,2.4226
2,3.5011,4.086
2,0.82039,1.4844
2,1.2594,1.5567
2,2.5569,2.3304
2,2.9919,2.9358
2,1.0463,2.7049
2,1.6523,1.6761
2,2.8175,2.7722
2,2.1323,3.7332
2,2.1978,2.5962
2,1.8597,2.0681
2,2.7377,1.874
2,-0.79814,2.3092
2,0.85507,3.8137
2,1.5694,2.7594
2,2.4012,3.5731
2,2.599,1.7716
2,1.9738,1.663
2,1.6576,2.7565
2,2.636,2.6502
2,2.7779,2.0469
2,2.521,5.0857
2,2.3796,4.0615
2,-0.15316,3.4045
2,2.3872,1.6823
2,2.392,2.4889
3,5.5158,3.9395
3,5.7251,3.921
3,6.4938,3.476
3,4.762,4.1443
3,6.6866,4.4511
3,5.7608,2.2329
3,5.1444,2.7691
3,3.9515,2.7206
3,4.3935,3.597
3,4.8533,2.2106
3,5.2476,3.1017
3,5.6485,3.1688
3,4.7189,3.0747
3,4.8456,0.98747
3,4.4611,3.045
3,5.1763,4.8577
3,5.7816,3.1029
3,4.8042,2.1582
3,4.4542,2.9792
3,3.7201,3.2349
3,3.1859,4.6108
3,4.9548,1.7492
3,4.0507,3.8808
3,4.7668,0.81751
3,3.9243,3.8332
3,5.127,1.367
3,6.4116,2.0621
3,5.9744,4.2894
3,3.282,4.2166
3,5.1334,3.3828
3,6.1857,2.2622
3,5.5602,4.5914
3,5.3864,2.5822
3,4.8042,3.4902
3,4.2556,2.2702
3,7.2604,2.5641
3,5.1983,1.6873
3,3.9187,3.9781
3,5.0493,3.0401
3,5.3741,2.7267
3,5.4235,2.2024
3,4.7565,2.1628
3,5.6801,3.1103
3,4.7624,2.7059
3,4.6167,3.3621
3,4.8183,4.0467
3,5.0933,2.6239
3,4.4765,2.0132
3,6.6361,2.9648
3,4.4755,2.3748
3,4.9067,3.0928
3,3.5885,3.6873
3,4.8315,1.9641
3,4.2857,1.1092
3,5.16,3.1494
3,6.7581,2.3556
3,5.1371,1.8256
3,6.4938,4.2512
3,5.6489,5.1496
3,4.0933,1.3665
3,4.0154,5.5903
3,5.3582,4.1858
3,6.4174,1.8927
3,5.0692,4.9513
3,5.8001,2.2621
3,5.7016,2.9768
3,5.3624,4.4568
3,3.9087,2.8231
3,5.1492,2.727
3,5.6308,4.3946
3,4.0242,3.872
3,5.7623,2.4503
3,3.9894,3.0565
3,4.2524,1.6019
3,5.8705,4.0014
3,5.69,1.5085
3,6.6383,1.5694
3,6.0188,3.0607
3,5.1828,3.7528
3,4.985,2.1499
3,5.35,3.0481
3,5.9528,3.3163
3,4.6995,3.533
3,4.097,2.7176
3,5.9169,5.0002
3,6.2149,0.96647
3,4.4137,2.1444
3,5.0901,4.5345
3,4.4033,3.1658
3,6.1753,2.6753
3,4.2881,3.869
3,5.4609,4.0731
3,5.9711,1.248
3,6.7872,3.5227
3,5.2186,3.1565
3,4.2284,3.5437
3,3.9019,3.4379
3,3.789,3.4328
3,4.6542,4.3571
3,5.8237,1.8989
3,4.8267,3.5246
3,5.7985,3.6498
3,5.1401,4.3519
3,4.7677,3.5548
3,4.9529,4.0738
3,4.5181,1.5726
3,3.9728,2.0907
3,5.0381,2.4764
3,6.1078,2.7258
3,5.2473,2.2094
3,6.2172,0.58194
3,8.122,3.7073
3,4.2714,3.148
3,3.1733,3.2344
3,5.0414,4.1372
3,4.5579,2.3197
3,6.0236,2.9296
3,4.458,1.888
3,4.3446,3.4704
3,6.06,4.752
3,5.218,2.7898
3,5.4186,3.4268
3,3.3022,1.7186
3,6.6263,3.6779
3,5.2453,4.1216
3,6.1976,2.7583
3,3.4595,3.3745
3,3.6245,2.1012
3,4.9957,2.7228
3,6.4152,3.367
3,3.1577,2.5494
3,6.9991,3.9969
3,2.6556,3.6063
3,6.942,3.6575
3,3.6831,2.9415
3,2.6334,2.4643
3,4.8052,2.4695
3,5.681,2.8958
3,3.7891,3.4589
3,4.8046,2.2283
3,4.7252,3.0871
3,4.7905,3.0101
3,5.2164,1.8236
3,4.3157,2.7477
3,4.3448,3.1402
3,6.6446,1.1162
3,4.3547,3.1022
3,3.4164,3.4109
3,3.3422,4.694
3,4.4871,3.0731
3,3.7953,5.1944
3,4.1712,1.2201
3,4.9657,1.7857
3,5.9837,2.5426
3,4.0679,3.0274
3,5.0995,2.5119
3,4.4725,5.2464
3,5.3105,4.6628
3,4.0963,3.0197
3,4.8418,4.3444
3,5.2011,1.862
3,6.933,3.6867
3,4.4931,3.1012
3,3.3544,4.4171
3,4.6961,3.4028
3,5.7599,4.0173
3,4.4312,2.1873
3,5.9774,1.5392
3,6.0176,1.2172
3,5.9241,4.6078
3,4.5942,3.9269
3,3.7077,4.2329
3,4.6987,2.9512
3,4.3115,1.6737
3,4.2286,2.9417
3,3.6575,3.1179
3,4.6865,2.045
3,4.8042,1.0251
3,5.2065,3.6087
3,6.8085,3.7446
3,5.6011,4.0483
3,5.6418,3.7076
3,3.3396,3.7175
3,7.7951,1.7993
3,5.9818,2.5761
3,3.5913,3.0294
3,5.2411,3.4773
3,4.8537,2.5893
3,4.3868,3.0224
3,5.9927,2.8326
3,4.3506,2.322
3,5.1121,1.4326
3,4.147,-0.83678
3,4.2368,3.2026
3,4.1027,2.6095
3,6.2474,2.3381
3,5.0161,3.9961
3,5.7976,2.627
3,5.8944,2.0166
3,4.8969,2.5041
4,-3.9196,-4.99
4,-1.298,-3.8967
4,-2.0448,-3.5506
4,-1.9975,-3.351
4,-2.2584,-4.8918
4,-1.6156,-1.8761
4,-2.36,-2.8634
4,-0.92939,-3.6735
4,-2.0769,-0.80628
4,-2.5848,-3.0911
4,-0.73179,-2.9498
4,-2.5698,-2.2277
4,-2.0304,-2.5152
4,-2.5481,-2.9454
4,-1.3649,-1.4851
4,-1.3244,-3.7582
4,-0.47479,-1.2907
4,-1.1899,-1.5015
4,-1.2681,-4.4483
4,-0.228,-3.3163
4,-1.8764,-3.1501
4,-0.9533,-1.8093
4,-0.44143,-2.7034
4,-1.376,-1.84
4,-1.3095,-4.1962
4,-3.5256,-2.2611
4,-2.3629,-3.9071
4,-2.5304,-2.2869
4,-2.3697,-3.1259
4,-0.75576,-1.5977
4,-1.6265,-2.9273
4,-2.12,-2.0975
4,-2.4005,-1.8883
4,-2.1788,-2.3645
4,-0.65018,-4.4942
4,-3.0059,-4.0467
4,-2.4237,-2.0539
4,-4.4609,-3.2424
4,-2.2678,-3.2154
4,-1.3169,-1.6812
4,-2.3019,-4.1027
4,-3.4155,-4.1048
4,-0.91602,-1.9923
4,-1.7453,-2.0045
4,-3.9886,-3.304
4,-3.3634,-4.8117
4,-2.7868,-4.817
4,-1.8607,-2.5528
4,-1.9948,-3.3203
4,-0.84062,-3.3497
4,-1.7946,-2.022
4,-2.8705,-3.4667
4,-1.6648,-2.6874
4,-1.2016,-2.7594
4,-1.1293,-3.8457
4,-2.0988,-4.4689
4,-2.7565,-2.2717
4,-1.1075,-2.7047
4,-1.0126,-2.5003
4,-1.3364,-2.8625
4,-3.8423,-1.8917
4,-1.7595,-2.0499
4,-1.9854,-4.8153
4,-3.4165,-4.8055
4,-1.5296,-3.5264
4,-0.64431,-3.137
4,-1.3293,-1.9589
4,-2.7033,-2.4174
4,-0.81945,-2.7819
4,-3.6953,-3.6519
4,-2.8761,-3.8101
4,-2.0087,-2.118
4,-2.449,-1.2652
4,-0.69568,-2.3332
4,-3.5309,-4.9206
4,-2.6529,-3.6942
4,-1.8107,-4.1677
4,-2.5989,-3.1808
4,-1.6769,-4.1304
4,-1.8203,-3.0908
4,-1.4432,-2.1499
4,-1.7199,-4.1737
4,-2.6341,-2.1227
4,-3.2637,-1.2007
4,-3.2002,-2.0854
4,-2.4885,-2.5071
4,-1.6576,-2.1582
4,-0.6499,-4.4222
4,-2.1723,-4.2323
4,-1.0591,-2.4554
4,0.1901,-4.4621
4,-0.079879,-3.219
4,-2.0755,-1.8887
4,-1.2699,-4.8679
4,-1.5965,-4.1177
4,-2.7592,-2.8781
4,-1.837,-4.6314
4,-2.4037,-3.5255
4,-1.0759,-2.3434
4,-2.758,-2.3393
4,-1.3845,-2.3257
4,-1.6175,-1.6401
4,-1.6186,-2.0594
4,-2.6673,-1.675
4,-1.9566,-4.4616
4,-2.0222,-3.5141
4,-3.3028,-2.0772
4,-1.3521,-2.7134
4,-1.7344,-3.017
4,-2.176,-3.7176
4,-2.2319,-1.7282
4,-1.8144,-4.9468
4,-3.3924,-2.9285
4,-2.5374,-3.0119
4,-0.69165,-2.8508
4,-1.1556,-2.3171
4,-2.1042,-3.7457
4,-2,-4.4611
4,-1.0517,-2.2034
4,-2.1584,-4.01
4,-0.83654,-4.1075
4,-3.5406,-4.0395
4,-1.7267,-3.386
4,-1.867,-4.2743
4,-1.0887,-3.9417
4,-1.1955,-3.098
4,-2.6166,-1.5818
4,-1.4,-2.991
4,-1.1844,-3.4138
4,-2.4678,-2.0936
4,-2.7585,-1.8485
4,-2.8738,-2.6206
4,-2.218,-4.4357
4,-3.1369,-2.2928
4,-1.4555,-1.622
4,-2.7612,-3.1157
4,-1.3856,-4.2891
4,-0.33407,-1.3869
4,-2.4539,-2.788
4,-2.5722,-0.95176
4,-1.6072,-1.3832
4,-2.3407,-3.9773
4,-0.92878,-4.5839
4,-2.3304,-4.1463
4,-3.0245,-2.9329
4,-1.6235,-3.7449
4,-4.112,-5.3178
4,-0.06195,-3.5433
4,-1.9548,-2.0444
4,-1.6062,-4.1432
4,-2.0156,-3.1034
4,-0.84349,-1.3849
4,-2.3869,-1.7139
4,-2.085,-2.0689
4,-3.376,-2.3921
4,-1.8134,-3.1362
4,-1.1439,-3.3143
4,-1.9804,-2.7493
4,-2.4305,-3.7884
4,-1.6064,-3.5733
4,-1.75,-3.6128
4,-0.97293,-2.7149
4,-3.4639,-3.2693
4,-2.884,-3.8946
4,-1.1772,-2.8679
4,-2.4525,-1.5581
4,-0.89174,-1.7184
4,-1.13,-2.0831
4,-3.745,-0.77921
4,-1.7547,-1.8107
4,-1.748,-3.0416
4,-0.75742,-2.8501
4,-1.0506,-2.2312
4,-0.35187,-3.5524
4,-1.3168,-1.5918
4,-2.8836,-3.7278
4,-0.94308,-3.1151
4,-1.53,-2.8801
4,-2.5497,-2.6349
4,-1.45,-4.0165
4,-3.6853,-2.1355
4,-2.4365,-3.5245
4,0.78134,-2.5516
4,-4.8957,-4.5715
4,-0.90857,-1.1344
4,-0.45376,-0.54714
4,-0.68071,-2.5194
4,-2.1031,-4.5787
4,-0.93242,-0.97176
4,-2.3953,-2.6449
4,-2.5071,-4.1417
4,-1.0711,-4.5148
4,-1.841,-2.6074
4,-2.1609,-4.1863
4,-2.7951,-2.0876
4,-1.9649,-0.54551
4,-2.2147,-0.80469
4,-0.44665,-2.5136
4,-1.5884,-2.9822
4,-2.7764,-2.4188
5,-4.8704,-3.7572
5,-5.0478,-4.1573
5,-4.4305,-4.6889
5,-4.8495,-1.9851
5,-4.4172,-1.3802
5,-5.5009,-3.7125
5,-5.4233,-1.6767
5,-5.4613,-2.3834
5,-6.4793,-3.1793
5,-5.1617,-2.6358
5,-5.5018,-3.0823
5,-3.3189,-3.8256
5,-5.8354,-2.885
5,-7.6544,-3.7364
5,-3.7862,-3.5251
5,-3.5534,-3.7577
5,-5.9228,-3.5158
5,-3.914,-3.383
5,-5.9174,-4.1691
5,-5.023,-3.4336
5,-5.6312,-2.227
5,-4.0498,-2.2627
5,-4.5363,-1.4707
5,-3.1416,-2.1288
5,-2.4831,-1.4403
5,-4.9741,-2.6717
5,-6.0891,-2.7739
5,-4.9224,-3.1501
5,-4.7926,-1.9294
5,-5.0023,-4.2348
5,-4.4726,-1.1546
5,-5.1181,-3.6364
5,-5.0523,-1.1022
5,-5.7056,-3.2875
5,-4.3482,-3.7947
5,-3.7634,-2.9662
5,-6.6258,-3.8261
5,-4.9389,-2.5953
5,-5.0312,-3.503
5,-4.8106,-2.5386
5,-5.3441,-3.8284
5,-5.5252,-1.716
5,-5.0316,-2.8227
5,-6.0238,-2.4443
5,-4.1733,-3.0366
5,-3.9942,-4.4648
5,-4.6306,-1.9346
5,-3.9357,-1.8114
5,-4.511,-3.4766
5,-5.6805,-2.9542
5,-4.5417,-2.6683
5,-3.8122,-2.126
5,-5.5247,-3.0531
5,-5.2885,-1.6267
5,-5.4727,-2.9952
5,-5.2697,-3.9965
5,-5.5544,-2.9143
5,-5.5809,-2.1127
5,-3.9687,-3.2701
5,-4.0856,-0.90127
5,-5.2264,-3.4673
5,-6.7418,-2.8056
5,-4.1759,-1.1212
5,-5.2453,-3.2917
5,-5.8775,-2.9475
5,-5.3147,-2.1481
5,-6.0417,-2.2223
5,-6.0531,-2.2296
5,-4.6065,-2.2586
5,-3.5886,-2.7313
5,-4.0674,-3.4755
5,-3.8808,-3.3148
5,-5.2947,-1.4762
5,-6.7837,-2.3692
5,-4.5467,-3.3273
5,-5.0206,-4.306
5,-4.5568,-2.8698
5,-5.482,-1.7555
5,-5.7738,-1.403
5,-5.3726,-2.8191
5,-3.8903,-3.9325
5,-3.8544,-3.4051
5,-4.2023,-2.1381
5,-6.2483,-2.5688
5,-6.497,-4.1068
5,-5.0409,-2.2645
5,-4.4286,-2.898
5,-5.5812,-2.9059
5,-6.7118,-3.3531
5,-5.6048,-2.4535
5,-4.7651,-1.7479
5,-4.9013,-3.152
5,-6.3357,-3.092
5,-5.1527,-3.2335
5,-4.4264,-3.7093
5,-4.7489,-2.9238
5,-5.9947,-4.3014
5,-4.1998,-3.9799
5,-5.7267,-2.1446
5,-4.867,-3.7689
